date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:29	121220/121220	---M--	200	added ('OK')	text/css	etag:%221fc5955-1d984-50b563af85700%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bootstrap/css/bootstrap.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bootstrap/css/bootstrapf9b8.css	(from http://tiqbiz.com/in/)
21:09:29	1665/1665	---M--	200	added ('OK')	text/css	etag:%221fc5af6-681-50b559e173500%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/owl-carousel/owl.theme.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/owl-carousel/owl.themef9b8.css	(from http://tiqbiz.com/in/)
21:09:30	46574/46574	---M--	200	added ('OK')	text/css	etag:%221fc5a07-b5ee-50b5559aa1e00%22	http://tiqbiz.com/in/wp-content/themes/kane/modules/animate/animate.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/modules/animate/animatef9b8.css	(from http://tiqbiz.com/in/)
21:09:30	25449/25449	---M--	200	added ('OK')	text/css	etag:%221fc5aea-6369-50b559d13cec0%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/elegant-icons/style.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/elegant-icons/stylef9b8.css	(from http://tiqbiz.com/in/)
21:09:31	1289/1289	---M--	200	added ('OK')	text/css	etag:%221fc5ae5-509-50b559ca8ff00%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/app-icons/styles.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/app-icons/stylesf9b8.css	(from http://tiqbiz.com/in/)
21:09:32	21459/21459	---M--	200	added ('OK')	text/css	etag:%221fc5afa-53d3-50b559e914700%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/video-js/video-js.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/video-js/video-jsf9b8.css	(from http://tiqbiz.com/in/)
21:09:32	1725/1725	---M--	200	added ('OK')	text/css	etag:%221fc58ad-6bd-50b563a507e40%22	http://tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bigvideo/css/bigvideo.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/assets/vendor/bigvideo/css/bigvideof9b8.css	(from http://tiqbiz.com/in/)
21:09:33	12552/12552	---M--	200	added ('OK')	text/css	etag:%221fc41df-3108-50b55100d8340%22	http://tiqbiz.com/in/wp-content/themes/kane/style.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/kane/stylef9b8.css	(from http://tiqbiz.com/in/)
21:09:33	1240/1240	---M--	200	added ('OK')	text/css	etag:%221fc4207-4d8-50d274c078480%22	http://tiqbiz.com/in/wp-content/themes/tiqbiz/style.css?ver=4.0	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/themes/tiqbiz/stylef9b8.css	(from http://tiqbiz.com/in/)
21:09:37	7200/7200	---M--	200	added ('OK')	application/javascript	etag:%221fc41fe-1c20-50b55192c1b80%22	http://tiqbiz.com/in/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-includes/js/jquery/jquery-migrate.min1576.js	(from http://tiqbiz.com/in/)
21:09:37	1190/1190	---M--	200	added ('OK')	application/javascript	etag:%221fc5706-4a6-50b550932c080%22	http://tiqbiz.com/in/wp-content/plugins/google-analyticator/external-tracking.min.js?ver=6.4.8	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/plugins/google-analyticator/external-tracking.minb7f2.js	(from http://tiqbiz.com/in/)
21:09:38	718/718	---M--	200	added ('OK')	text/xml	date:Thu,%2029%20Jan%202015%2015:39:35%20GMT	http://tiqbiz.com/in/xmlrpc.php?rsd	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/xmlrpc0db0.php	(from http://tiqbiz.com/in/)
21:09:39	1045/1045	---M--	200	added ('OK')	application/xml	etag:%221fc5425-415-50b54deb33c40%22	http://tiqbiz.com/in/wp-includes/wlwmanifest.xml	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-includes/wlwmanifest.xml	(from http://tiqbiz.com/in/)
21:09:41	3269/3269	---M--	200	added ('OK')	image/png	etag:%221fc6360-cc5-50b56089aa9c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-logo-topmenu-145x30.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-logo-topmenu-145x30.png	(from http://tiqbiz.com/in/)
21:09:42	4846/4846	---M--	200	added ('OK')	image/png	etag:%221fc64fd-12ee-50b560c2e30c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-white-logo.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-white-logo.png	(from http://tiqbiz.com/in/)
21:09:42	26232/26232	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Jan%202015%2000:55:08%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/dell%20pc/Desktop/tiqbiz/www.google-analytics.com/analytics.js	(from http://tiqbiz.com/in/)
21:09:43	95807/95807	---M--	200	added ('OK')	application/javascript	etag:%221fc424a-1763f-50b551987a900%22	http://tiqbiz.com/in/wp-includes/js/jquery/jquery.js?ver=1.11.1	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-includes/js/jquery/jquery90f9.js	(from http://tiqbiz.com/in/)
21:09:57	82844/82844	---M--	200	added ('OK')	image/png	etag:%221fc64da-1439c-50b5607f2d100%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-iphone-glitter-350x500.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-iphone-glitter-350x500.png	(from http://tiqbiz.com/in/)
21:10:04	131512/131512	---M--	200	added ('OK')	image/png	etag:%221fc6455-201b8-50b560ade7f40%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-phones-350x500.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-phones-350x500.png	(from http://tiqbiz.com/in/)
21:10:12	178037/178037	---M--	200	added ('OK')	image/png	etag:%221fc645c-2b775-50b560b589140%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-retina-ipad-mini-ipad-air-400x488.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-retina-ipad-mini-ipad-air-400x488.png	(from http://tiqbiz.com/in/)
21:10:18	255138/255138	---M--	200	added ('OK')	image/jpeg	etag:%221fc64a6-3e4a2-50b56048d10c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/children-in-class.jpg?id=342	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/children-in-classd919.jpg	(from http://tiqbiz.com/in/)
21:10:21	143434/143434	---M--	200	added ('OK')	image/png	etag:%221fc6126-2304a-50b560a82f1c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed-iphone-277x600.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed-iphone-277x600.png	(from http://tiqbiz.com/in/)
21:10:28	149397/149397	---M--	200	added ('OK')	image/png	etag:%221fc631c-24795-50b560d2254c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/VN-calendar-samsung-277x600.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/VN-calendar-samsung-277x600.png	(from http://tiqbiz.com/in/)
21:10:29	67874/67874	---M--	200	added ('OK')	image/png	etag:%221fc64c7-10922-50b5605fb46c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/one2one-phone-screen-200x420.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/one2one-phone-screen-200x420.png	(from http://tiqbiz.com/in/)
21:10:29	107534/107534	---M--	200	added ('OK')	image/png	etag:%221fc6345-1a40e-50b5606e02880%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-admin-app-500x503.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-admin-app-500x503.png	(from http://tiqbiz.com/in/)
21:10:46	100007/100007	---M--	200	added ('OK')	image/png	etag:%221fc64fa-186a7-50b560c0fac40%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-search-results.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-search-results.png	(from http://tiqbiz.com/in/)
21:10:48	169049/169049	---M--	200	added ('OK')	image/png	etag:%221fc648e-29459-50b56032e1d00%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/2way-signing.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/2way-signing.png	(from http://tiqbiz.com/in/)
21:10:54	188416/188416	---M--	200	added ('OK')	image/png	etag:%221fc63a1-2e000-50b560bb41ec0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-school.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-school.png	(from http://tiqbiz.com/in/)
21:11:01	266708/266708	---M--	200	added ('OK')	image/png	etag:%221fc64f6-411d4-50b560b865800%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-school-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-school-400x800.png	(from http://tiqbiz.com/in/)
21:11:19	217884/217884	---M--	200	added ('OK')	image/png	etag:%221fc64ef-3531c-50b560bf127c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-search-results-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-search-results-400x800.png	(from http://tiqbiz.com/in/)
21:11:26	143302/143302	---M--	200	added ('OK')	image/png	etag:%221fc634c-22fc6-50b56072c73c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-calendar.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-calendar.png	(from http://tiqbiz.com/in/)
21:11:39	254295/254295	---M--	200	added ('OK')	image/png	etag:%221fc64e5-3e157-50b560a182200%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed-400x800.png	(from http://tiqbiz.com/in/)
21:11:47	176275/176275	---M--	200	added ('OK')	image/png	etag:%221fc64d1-2b093-50b56070def40%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-calendar-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-calendar-400x800.png	(from http://tiqbiz.com/in/)
21:11:48	309228/309228	---M--	200	added ('OK')	image/png	etag:%221fc64e8-4b7ec-50b560afd03c0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-newsfeed.png	(from http://tiqbiz.com/in/)
21:12:01	66660/66660	---M--	200	added ('OK')	image/png	etag:%221fc6440-10464-50b5609bc9480%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-menu-new.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-menu-new.png	(from http://tiqbiz.com/in/)
21:12:11	59355/59355	---M--	200	added ('OK')	image/png	etag:%221c23788-e7db-4fc14caee4140%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/543.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/543.png	(from http://tiqbiz.com/in/)
21:12:14	16828/16828	---M--	200	added ('OK')	image/png	etag:%221c23791-41bc-4fc14cb779580%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/552.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/552.png	(from http://tiqbiz.com/in/)
21:12:22	40087/40087	---M--	200	added ('OK')	image/png	etag:%221c23794-9c97-4fc14cbb49e80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/555.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/555.png	(from http://tiqbiz.com/in/)
21:12:25	227639/227639	---M--	200	added ('OK')	image/png	etag:%221fc64c8-37937-50b56099e1000%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-menu-new-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-menu-new-400x800.png	(from http://tiqbiz.com/in/)
21:12:29	43181/43181	---M--	200	added ('OK')	image/png	etag:%221c2379f-a8ad-4fc14cc4d3500%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/566.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/566.png	(from http://tiqbiz.com/in/)
21:12:38	43181/43181	---M--	200	added ('OK')	image/png	etag:%221c237a0-a8ad-4fc14cc6bb980%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/567.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/567.png	(from http://tiqbiz.com/in/)
21:12:39	43181/43181	---M--	200	added ('OK')	image/png	etag:%221c237a9-a8ad-4fc14cd045000%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/576.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/576.png	(from http://tiqbiz.com/in/)
21:12:43	23520/23520	---M--	200	added ('OK')	image/png	etag:%221c237ae-5be0-4fc14cd415900%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/581.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/581.png	(from http://tiqbiz.com/in/)
21:12:43	427703/427703	---M--	200	added ('OK')	image/png	etag:%221fc63f8-686b7-50b560914bbc0%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-map-400x800.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-map-400x800.png	(from http://tiqbiz.com/in/)
21:12:46	47675/47675	---M--	200	added ('OK')	image/png	etag:%221c237b3-ba3b-4fc14cd9ce680%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/586.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/586.png	(from http://tiqbiz.com/in/)
21:12:46	15423/15423	---M--	200	added ('OK')	image/png	etag:%221c237f6-3c3f-4fc14d1b9c1c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/655.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/655.png	(from http://tiqbiz.com/in/)
21:12:50	581841/581841	---M--	200	added ('OK')	image/png	etag:%221fc6438-8e0d1-50b5609610700%22	http://tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-map.png	C:/Users/dell%20pc/Desktop/tiqbiz/tiqbiz.com/in/wp-content/uploads/sites/6/2014/11/tiqbiz-map.png	(from http://tiqbiz.com/in/)
21:12:50	19323/19323	---M--	200	added ('OK')	image/png	etag:%221c23621-4b7b-4fc14d16d7680%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/650.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/650.png	(from http://tiqbiz.com/in/)
21:12:51	33672/33672	---M--	200	added ('OK')	image/png	etag:%221c237ef-8388-4fc14d15e3440%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/648.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/648.png	(from http://tiqbiz.com/in/)
21:12:51	47675/47675	---M--	200	added ('OK')	image/png	etag:%221c237f2-ba3b-4fc14d17cb8c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/651.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/651.png	(from http://tiqbiz.com/in/)
21:12:54	31499/31499	---M--	200	added ('OK')	image/png	etag:%221c237d9-7b0b-4fc14cfe0bc00%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/626.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/626.png	(from http://tiqbiz.com/in/)
21:12:54	16512/16512	---M--	200	added ('OK')	image/png	etag:%221c237ee-4080-4fc14d1306d80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/647.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/647.png	(from http://tiqbiz.com/in/)
21:12:54	12333/12333	---M--	200	added ('OK')	image/png	etag:%221c23622-302d-4fc14d2154f40%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/660.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/660.png	(from http://tiqbiz.com/in/)
21:12:55	40087/40087	---M--	200	added ('OK')	image/png	etag:%221c237f0-9c97-4fc14d14ef200%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/649.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/649.png	(from http://tiqbiz.com/in/)
21:13:03	58970/58970	---M--	200	added ('OK')	image/png	etag:%221c237fe-e65a-4fc14d233d3c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/663.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/663.png	(from http://tiqbiz.com/in/)
21:13:04	46101/46101	---M--	200	added ('OK')	image/png	etag:%221c23803-b415-4fc14d29ea380%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/668.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/668.png	(from http://tiqbiz.com/in/)
21:13:04	40087/40087	---M--	200	added ('OK')	image/png	etag:%221c23804-9c97-4fc14d29ea380%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/669.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/669.png	(from http://tiqbiz.com/in/)
21:13:07	32347/32347	---M--	200	added ('OK')	image/png	etag:%221c23823-7e5b-4fc14d4962dc0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/703.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/703.png	(from http://tiqbiz.com/in/)
21:13:11	38197/38197	---M--	200	added ('OK')	image/png	etag:%221c23826-9535-4fc14d4b4b240%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/706.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/706.png	(from http://tiqbiz.com/in/)
21:13:12	48114/48114	---M--	200	added ('OK')	image/png	etag:%221c237fd-bbf2-4fc14d233d3c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/662.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/662.png	(from http://tiqbiz.com/in/)
21:13:13	50818/50818	---M--	200	added ('OK')	image/png	etag:%221c2380f-c682-4fc14d355be80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/683.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/683.png	(from http://tiqbiz.com/in/)
21:13:15	65720/65720	---M--	200	added ('OK')	image/png	etag:%221c2383c-100b8-4fc14d622e840%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/728.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/728.png	(from http://tiqbiz.com/in/)
21:13:18	46217/46217	---M--	200	added ('OK')	image/png	etag:%221c2384c-b489-4fc14d7264e80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/744.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/744.png	(from http://tiqbiz.com/in/)
21:13:18	49885/49885	---M--	200	added ('OK')	image/png	etag:%221c2383d-c2dd-4fc14d6322a80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/729.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/729.png	(from http://tiqbiz.com/in/)
21:13:20	38720/38720	---M--	200	added ('OK')	image/png	etag:%221c2384e-9740-4fc14d744d300%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/746.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/746.png	(from http://tiqbiz.com/in/)
21:13:22	25102/25102	---M--	200	added ('OK')	image/png	etag:%221c23860-620e-4fc267c49a2c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/764.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/764.png	(from http://tiqbiz.com/in/)
21:13:23	14160/14160	---M--	200	added ('OK')	image/png	etag:%221c23870-3750-501090123a540%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/780.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/780.png	(from http://tiqbiz.com/in/)
21:13:25	48175/48175	---M--	200	added ('OK')	image/png	etag:%221c23879-bc2f-4fe48127b1800%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/791.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/791.png	(from http://tiqbiz.com/in/)
21:13:26	15490/15490	---M--	200	added ('OK')	image/png	etag:%221c2388b-3c82-500e14de44380%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/810.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/810.png	(from http://tiqbiz.com/in/)
21:13:28	27859/27859	---M--	200	added ('OK')	image/png	etag:%221c23866-6cd3-4fff0d8d64e80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/812.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/812.png	(from http://tiqbiz.com/in/)
21:13:29	23671/23671	---M--	200	added ('OK')	image/png	etag:%221c23899-5c77-500e14de44380%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/811.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/811.png	(from http://tiqbiz.com/in/)
21:13:29	19626/19626	---M--	200	added ('OK')	image/png	etag:%221c23877-4caa-4fe3426598c80%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/789.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/789.png	(from http://tiqbiz.com/in/)
21:13:30	9281/9281	---M--	200	added ('OK')	image/png	etag:%221c238a0-2441-5017d8952d480%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/830.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/830.png	(from http://tiqbiz.com/in/)
21:13:31	15944/15944	---M--	200	added ('OK')	image/png	etag:%221c238a2-3e48-502212f29d400%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/832.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/832.png	(from http://tiqbiz.com/in/)
21:13:31	8910/8910	---M--	200	added ('OK')	image/png	etag:%221c3edb9-22ce-5024610d64f40%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/863.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/863.png	(from http://tiqbiz.com/in/)
21:13:32	14403/14403	---M--	200	added ('OK')	image/png	etag:%221c3fb3f-3843-5029c36e9d0c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/864.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/864.png	(from http://tiqbiz.com/in/)
21:13:32	10538/10538	---M--	200	added ('OK')	image/png	etag:%221c3f6dd-292a-5030f48f594c0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/872.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/872.png	(from http://tiqbiz.com/in/)
21:13:34	32873/32873	---M--	200	added ('OK')	image/png	etag:%221fe223d-8069-5039e00e0c580%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/884.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/884.png	(from http://tiqbiz.com/in/)
21:13:34	6160/6160	---M--	200	added ('OK')	image/png	etag:%221f6b867-1810-504e23a40d280%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/910.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/910.png	(from http://tiqbiz.com/in/)
21:13:35	17045/17045	---M--	200	added ('OK')	image/png	etag:%221f702e7-4295-5059715882dc0%22	http://www.tiqbiz.com/public_user_files/companylogosV5/windows/930.png	C:/Users/dell%20pc/Desktop/tiqbiz/www.tiqbiz.com/public_user_files/companylogosV5/windows/930.png	(from http://tiqbiz.com/in/)
